fingerprint=9314558356566564598
lower_0,lower_1,upper_0,upper_1
457.69413288126475,337.32353159503566,773.92189889810265,653.55129761187357
683.7722339831621,683.7722339831621,1000,1000
454.67308888074399,559.70221404252993,770.90085489758189,875.92998005936784
385.06193902871246,243.65141111097418,701.28970504555036,559.87917712781211
683.7722339831621,0,1000,316.22776601683796
351.59403388952717,410.20972697669026,667.82179990636507,726.43749299352817
254.68441296053842,676.81930991627507,570.91217897737636,993.04707593311298
0,558.53694437883235,316.22776601683796,874.76471039567025
683.7722339831621,457.22345334531542,1000,773.45121936215332
440.24702778174981,336.11067762793084,756.47479379858771,652.33844364476874
440.43914767394426,123.15119386611335,756.66691369078217,439.37895988295134
272.87138515427591,126.18747319190706,589.09915117111393,442.41523920874499
666.72326528992937,683.7722339831621,982.95103130676728,1000
188.73625079753364,0,504.96401681437158,316.22776601683796
346.99040041972216,238.89230707595701,663.21816643656018,555.120073092795
523.02625378304276,0,839.25401979988067,316.22776601683796
552.43512655733298,683.7722339831621,868.66289257417088,1000
309.40508863621153,0,625.63285465304955,316.22776601683796
213.08957064745303,0,529.31733666429102,316.22776601683796
307.3719126994647,683.7722339831621,623.59967871630261,1000
179.33647464781936,61.408934478803246,495.56424066465729,377.63670049564121
0,393.18904362851231,316.22776601683796,709.41680964535021
261.37447074785632,683.7722339831621,577.60223676469434,1000
514.96466794997798,0,831.19243396681588,316.22776601683796
0,85.287556073380159,316.22776601683796,401.51532209021809
264.42498044767842,683.7722339831621,580.65274646451633,1000
653.56579876521187,0,969.79356478204977,316.22776601683796
206.2245766415804,597.48604400114277,522.45234265841839,913.71381001798068
0,398.65488102777965,316.22776601683796,714.88264704461756
264.96058939425768,288.40605129914354,581.18835541109559,604.63381731598156
683.7722339831621,74.42925818735992,1000,390.65702420419791
683.7722339831621,566.06142349930144,1000,882.28918951613934
683.7722339831621,471.2796746775366,1000,787.50744069437451
0,12.136410698234272,316.22776601683796,328.36417671507223
0,316.91123381079819,316.22776601683796,633.13899982763621
670.10176022401322,266.91415684281628,986.32952624085112,583.14192285965419
180.36026692033775,100.15613374049221,496.58803293717574,416.38389975733014
511.59168793043921,223.84003173955094,827.81945394727711,540.06779775638893
552.10744411175017,522.72251255052231,868.33521012858807,838.95027856736021
467.24940914939759,0,783.4771751662355,316.22776601683796
0,0,316.22776601683796,316.22776601683796
375.25082521262777,141.58033203993037,691.47859122946568,457.80809805676836
474.50042328820405,79.77612936605351,790.72818930504195,396.00389538289147
75.526167750229177,639.43107054644304,391.75393376706711,955.65883656328094
635.3215379255571,625.35637215646011,951.549303942395,941.58413817329802
94.768599054083865,506.03596186613481,410.9963650709218,822.26372788297272
683.7722339831621,299.63926046141262,1000,615.86702647825064
0,21.663991195131501,316.22776601683796,337.89175721196943
0,31.347656514384397,316.22776601683796,347.57542253122233
0,683.7722339831621,316.22776601683796,1000
423.73798239818052,521.944927222057,739.96574841501842,838.17269323889491
33.7239947054357,662.90173116182768,349.95176072227366,979.12949717866559
33.023016480693286,230.54218687093689,349.25078249753125,546.76995288777482
581.36833515417368,289.74363258086214,897.59610117101158,605.97139859770016
263.27224525265501,683.7722339831621,579.50001126949292,1000
0,36.092551039608026,316.22776601683796,352.32031705644602
683.7722339831621,251.88122334783267,1000,568.10898936467061
214.05052580500555,491.31787962068029,530.27829182184348,807.54564563751819
239.56138993890747,583.23136866975642,555.7891559557454,899.45913468659433
96.37113009170568,235.84441370683712,412.59889610854361,552.07217972367505
581.45845246436147,0,897.68621848119938,316.22776601683796
353.84863878208489,683.7722339831621,670.07640479892279,1000
671.12168364578486,0,987.34944966262276,316.22776601683796
240.74982253062839,488.18221001528821,556.97758854746633,804.40997603212611
446.30053721365073,662.33798957474835,762.52830323048863,978.56575559158625
0,68.10650446949154,316.22776601683796,384.3342704863295
295.15570222264557,36.724678259431158,611.38346823948359,352.95244427626915
625.36178528023947,255.02027314616018,941.58955129707738,571.24803916299811
415.45217249761617,683.7722339831621,731.67993851445408,1000
680.8688737589946,550.65270704098111,997.0966397758325,866.88047305781902
631.30342718900386,0,947.53119320584176,316.22776601683796
140.05324472395247,200.06858746126957,456.28101074079041,516.29635347810756
529.49230373510534,161.88658686347199,845.72006975194324,478.11435288030998
683.7722339831621,167.10382166028327,1000,483.33158767712121
404.89333980427853,74.945231756045843,721.12110582111643,391.17299777288383
311.77972859307056,0,628.00749460990846,316.22776601683796
0,63.010410090286143,316.22776601683796,379.2381761071241
0,683.7722339831621,316.22776601683796,1000
485.75141453056506,676.23613903159026,801.97918054740296,992.46390504842816
71.464018887699325,90.036710249801445,387.69178490453726,406.26447626663941
285.93746590563921,279.26950678721437,602.16523192247712,595.49727280405239
159.13336277324973,591.76710115507206,475.36112879008772,907.99486717190996
273.94546759203251,632.42903851576091,590.17323360887053,948.65680453259881
683.7722339831621,209.63062329008707,1000,525.85838930692501
679.83088345772137,218.73019736962218,996.05864947455927,534.95796338646016
0,523.84255780832723,316.22776601683796,840.07032382516513
0,117.31199406943867,316.22776601683796,433.5397600862766
0,572.06014564095835,316.22776601683796,888.28791165779626
683.7722339831621,48.601957079865286,1000,364.82972309670322
0,136.43038078017017,316.22776601683796,452.65814679700816
424.4560797535396,672.6748982692144,740.6838457703775,988.9026642860523
22.979466461762456,261.46156062429918,339.20723247860042,577.68932664113709
419.55917488145519,159.74138987580315,735.7869408982931,475.96915589264108
683.7722339831621,270.17980479232256,1000,586.40757080916046
630.50942375255784,0,946.73718976939574,316.22776601683796
200.51313084681456,0,516.74089686365255,316.22776601683796
0,387.14690302326892,316.22776601683796,703.37466904010682
257.18001585401453,683.7722339831621,573.40778187085255,1000
341.20588498014467,193.31790897371749,657.43365099698269,509.54567499055543
683.7722339831621,0,1000,316.22776601683796
199.22400953216354,0,515.45177554900147,316.22776601683796
683.7722339831621,0,1000,316.22776601683796
635.91751487670672,0,952.14528089354462,316.22776601683796
683.7722339831621,23.202179706617727,1000,339.42994572345572
110.480181178474,630.96997959151304,426.70794719531193,947.19774560835094
492.48127396661471,504.60191293276728,808.70903998345261,820.82967894960518
108.76244973164549,0,424.99021574848348,316.22776601683796
88.723800847540019,321.89853616378582,404.95156686437798,638.12630218062372
547.08787608421414,0,863.31564210105205,316.22776601683796
303.86518369227076,301.27361619062594,620.09294970910878,617.50138220746396
0,683.7722339831621,316.22776601683796,1000
128.08139870849735,297.52941142109341,444.30916472533534,613.75717743793143
628.77166684696283,683.7722339831621,944.99943286380073,1000
478.03095940165861,358.25521889812262,794.25872541849651,674.48298491496053
405.15848999886828,683.7722339831621,721.38625601570618,1000
40.87147705925608,385.09725739257681,357.09924307609401,701.32502340941471
537.58342336654403,540.57854514565145,853.81118938338193,856.80631116248935
142.44768676839257,642.18265654830589,458.6754527852305,958.41042256514379
683.7722339831621,683.7722339831621,1000,1000
388.64819219801609,0,704.87595821485399,316.22776601683796
358.47467164291641,630.39584131721131,674.70243765975431,946.62360733404921
0,404.21349574277463,316.22776601683796,720.44126175961253
537.52528889781843,0,853.75305491465633,316.22776601683796
683.7722339831621,479.94529032403136,1000,796.17305634086927
468.54475177793563,683.7722339831621,784.77251779477353,1000
683.7722339831621,5.7123286869569654,1000,321.9400947037949
683.7722339831621,389.62493799140498,1000,705.85270400824288
523.03332816232012,68.957957323601335,839.26109417915802,385.18572334043927
683.7722339831621,683.7722339831621,1000,1000
372.67057597448274,131.84500956218258,688.89834199132065,448.07277557902057
683.7722339831621,423.12434690149394,1000,739.35211291833184
165.40627074162765,0,481.63403675846564,316.22776601683796
308.33288315487709,512.58069362197557,624.56064917171511,828.80845963881347
364.05322415778323,275.85447018046602,680.28099017462114,592.08223619730393
351.11986257185288,504.37041753555309,667.3476285886909,820.59818355239099
600.77425445623999,223.40699035494683,917.00202047307789,539.63475637178476
0,260.94884801713795,316.22776601683796,577.17661403397585
270.81217031323297,683.7722339831621,587.03993633007087,1000
70.52665821697741,460.35905154680108,386.75442423381537,776.58681756363899
48.770941969523506,655.85186779818503,364.99870798636147,972.07963381502293
387.66476494988024,542.32901592891312,703.89253096671814,858.55678194575103
683.7722339831621,226.08874998746538,1000,542.31651600430337
289.69351071195138,683.7722339831621,605.92127672878928,1000
0,492.73807281069537,316.22776601683796,808.96583882753328
545.76366037162711,377.70332558437292,861.99142638846502,693.93109160121082
446.03808729406489,673.1198499096547,762.2658533109028,989.34761592649261
107.8247069970748,606.61368075542737,424.05247301391273,922.84144677226527
683.7722339831621,151.23765171132769,1000,467.46541772816568
331.46726270055774,461.11129837100486,647.69502871739576,777.33906438784277
630.06173966441224,683.7722339831621,946.28950568125015,1000
580.88847588722967,85.995032904598929,897.11624190406758,402.22279892143689
343.78051756058505,349.27824407875414,660.00828357742296,665.50601009559205
11.378371504155467,254.35033402570193,327.60613752099346,570.57810004253986
593.70491600496518,683.7722339831621,909.93268202180309,1000
509.37270591248853,0,825.60047192932643,316.22776601683796
683.7722339831621,683.7722339831621,1000,1000
593.96173136432844,566.45223403931868,910.18949738116635,882.68000005615659
683.7722339831621,537.94248545921482,1000,854.17025147605273
683.7722339831621,244.81972882158132,1000,561.04749483841931
626.77892252619642,303.14719810874931,943.00668854303433,619.37496412558721
683.7722339831621,391.58581817320419,1000,707.81358419004209
683.7722339831621,662.54232590011918,1000,978.77009191695709
576.02408862198433,683.7722339831621,892.25185463882224,1000
525.50401579192237,0,841.73178180876027,316.22776601683796
101.75521702437916,0,417.98298304121715,316.22776601683796
683.7722339831621,683.7722339831621,1000,1000
284.92561019707182,246.7116090416491,601.15337621390984,562.93937505848703
599.8889689368458,197.67128271360244,916.1167349536837,513.89904873044043
671.93452737197504,331.1310899569088,988.16229338881294,647.3588559737467
611.90151156678314,122.45835846706282,928.12927758362105,438.68612448390081
28.811867093733184,552.08109769615339,345.03963311057112,868.3088637129913
0,639.45445929753214,316.22776601683796,955.68222531437004
591.83284121821407,270.8255780555038,908.06060723505198,587.05334407234182
428.71431692632689,304.43318663824084,744.94208294316479,620.66095265507875
235.63032667599603,0,551.85809269283402,316.22776601683796
0,438.70579376961234,316.22776601683796,754.93355978645025
639.73768681866329,683.7722339831621,955.9654528355012,1000
370.79802288647079,395.47398488357385,687.02578890330869,711.70175090041175
259.41500908639671,662.13397738963283,575.64277510323473,978.36174340647074
683.7722339831621,487.72351752065163,1000,803.95128353748953
132.57967688674924,164.76278017954141,448.80744290358723,480.99054619637934
683.7722339831621,160.690958454276,1000,476.91872447111393
399.69410481354294,579.14014578734179,715.92187083038084,895.3679118041797
649.08120188141095,641.24596214815142,965.30896789824885,957.47372816498932
0,425.07169638754647,316.22776601683796,741.29946240438437
2.6325802578216724,502.58319820234692,318.86034627465961,818.81096421918483
461.21853950184618,101.03339977518888,777.44630551868408,417.26116579202687
683.7722339831621,417.61094934900359,1000,733.83871536584149
323.90506956749857,34.344872790471783,640.13283558433648,350.57263880730977
0,0,316.22776601683796,316.22776601683796
683.7722339831621,490.83832433344151,1000,807.06609035027941
0,238.17591684906287,316.22776601683796,554.40368286590081
190.69471183654369,477.063499490803,506.92247785338168,793.2912655076409
371.33668678301922,568.03373891877027,687.56445279985712,884.26150493560817
0,294.21928975565095,316.22776601683796,610.44705577248885
683.7722339831621,318.70703817132937,1000,634.93480418816739
0,429.14625204776735,316.22776601683796,745.37401806460525
0,333.45563465918656,316.22776601683796,649.68340067602446
341.81591088654022,448.96871914820451,658.04367690337824,765.19648516504242
331.84732366616527,0,648.07508968300317,316.22776601683796
0,635.52507194947589,316.22776601683796,951.75283796631379
360.78380244618938,648.51893903225641,677.01156846302729,964.74670504909432
0,329.65855205364187,316.22776601683796,645.88631807047989
462.65549289202852,683.7722339831621,778.88325890886642,1000
658.44084298594078,683.7722339831621,974.66860900277868,1000
67.562957994647121,83.559142010349404,383.79072401148505,399.78690802718734
178.16515444927686,107.17236286388774,494.39292046611479,423.40012888072567
132.20025629396534,623.82192754565244,448.42802231080327,940.04969356249035
0,0,316.22776601683796,316.22776601683796
409.59636167348799,0,725.82412769032589,316.22776601683796
595.70395424970434,62.564831367202032,911.93172026654224,378.79259738403999
621.42182795594908,681.88399026087723,937.64959397278699,998.11175627771513
683.7722339831621,372.96462554862819,1000,689.1923915654661
621.74018752188931,56.279629101460671,937.96795353872722,372.50739511829863
0,683.7722339831621,316.22776601683796,1000
5.2968253110459784,0,321.52459132788397,316.22776601683796
683.7722339831621,194.73542780102107,1000,510.96319381785906
683.7722339831621,0,1000,316.22776601683796
279.63672817141514,259.84532016988828,595.86449418825316,576.07308618672619
683.7722339831621,264.36726455777386,1000,580.59503057461177
507.47144459823267,683.7722339831621,823.69921061507057,1000
225.91630364054649,131.75272541516685,542.14406965738442,447.98049143200478
199.55661489406415,615.82035713101641,515.78438091090209,932.04812314785431
363.56070678293122,0,679.78847279976912,316.22776601683796
272.81770458184985,292.7641665992345,589.04547059868787,608.99193261607252
63.077991599402168,0,379.30575761624016,316.22776601683796
212.73608194628005,683.7722339831621,528.96384796311804,1000
462.73919528369038,484.63981296799057,778.96696130052828,800.86757898482847
683.7722339831621,310.39323427375393,1000,626.62100029059195
0,161.32998489359849,316.22776601683796,477.55775091043643
219.37249062293657,325.13335730070241,535.60025663977456,641.36112331754032
464.52549204917818,560.56898567151916,780.75325806601609,876.79675168835706
577.4913492587425,0,893.71911527558041,316.22776601683796
441.5226112305586,0,757.7503772473965,316.22776601683796
594.36609978270212,29.766237886826502,910.59386579954003,345.99400390366446
282.54973995144053,0,598.77750596827855,316.22776601683796
0,344.94320901460469,316.22776601683796,661.17097503144259
509.41786392446352,163.84190402388779,825.64562994130142,480.06967004072578
121.19387327901259,683.7722339831621,437.42163929585058,1000
400.21664588356839,683.7722339831621,716.44441190040629,1000
237.42227854040502,683.7722339831621,553.65004455724295,1000
629.42450467790673,237.26814011360048,945.65227069474463,553.49590613043847
77.866727087578141,683.7722339831621,394.09449310441607,1000
183.6332663398596,683.7722339831621,499.86103235669759,1000
271.23861396434995,19.082249951789493,587.46637998118786,335.31001596862745
99.179037861977321,12.469680857001578,415.40680387881525,328.69744687383957
432.31913694866694,235.69825680075584,748.54690296550484,551.92602281759378
0,11.042181718450735,316.22776601683796,327.26994773528872
302.31739077515999,246.44606817393893,618.54515679199801,562.67383419077692
347.27802006330455,569.92575646574926,663.50578608014257,886.15352248258716
0,369.4774683344242,316.22776601683796,685.70523435126211
381.13739872728513,21.278251974321108,697.36516474412304,337.50601799115907
432.37506373209192,190.13312915734261,748.60282974892982,506.36089517418054
0,428.03846590883472,316.22776601683796,744.26623192567263
41.69879154057594,683.7722339831621,357.9265575574139,1000
218.61526010487867,519.83473226984199,534.84302612171666,836.0624982866799
85.188198213445872,319.28386468656117,401.41596423028386,635.51163070339908
448.22353878928277,580.97134954986473,764.45130480612067,897.19911556670263
93.416635131937738,292.71506655993448,409.64440114877573,608.94283257677239
477.50090197542454,593.37967009825343,793.72866799226244,909.60743611509133
0,106.1159178327367,316.22776601683796,422.34368384957463
0,168.91277641761147,316.22776601683796,485.14054243444946
525.02372279711608,0,841.25148881395398,316.22776601683796
324.07423623654824,41.867666371254984,640.30200225338626,358.09543238809295
342.15116250920335,522.17389675205038,658.37892852604125,838.40166276888829
683.7722339831621,683.7722339831621,1000,1000
683.7722339831621,24.06746820500743,1000,340.29523422184536
227.05630480774252,451.62485123305021,543.28407082458045,767.85261724988811
0,53.965405989513499,316.22776601683796,370.19317200635146
0,683.7722339831621,316.22776601683796,1000
71.846579798953456,565.88467755881675,388.07434581579139,882.11244357565465
355.56868496089442,90.649343088801658,671.79645097773232,406.87710910563965
201.65980592270486,0,517.8875719395428,316.22776601683796
0,0,316.22776601683796,316.22776601683796
274.11184409816212,471.29277703492869,590.33961011500003,787.52054305176659
0,367.21002640254437,316.22776601683796,683.43779241938228
335.8007487688277,590.23872352029855,652.02851478566561,906.46648953713645
683.7722339831621,161.63652527624154,1000,477.86429129307953
607.29397023260947,0,923.52173624944737,316.22776601683796
683.7722339831621,683.7722339831621,1000,1000
146.74064180645493,0,462.96840782329286,316.22776601683796
628.57156322553055,407.36199764114792,944.79932924236846,723.58976365798583
625.39862831052062,221.36003835245558,941.62639432735853,537.58780436929351
0,668.34980202300085,316.22776601683796,984.57756803983875
668.10103093343514,53.156644200318283,984.32879695027304,369.38441021715624
27.957716268575041,0,344.185482285413,316.22776601683796
683.7722339831621,38.786635507865157,1000,355.01440152470309
652.71676073933531,566.63424038416406,968.94452675617322,882.86200640100196
683.7722339831621,89.16871713546746,1000,405.39648315230545
319.16997524518854,154.78751230990363,635.39774126202644,471.01527832674162
683.7722339831621,176.88164649102183,1000,493.10941250785982
319.32860898935405,215.37876110672786,635.55637500619207,531.6065271235658
249.39374442968446,8.4495687974975624,565.62151044652239,324.6773348143355
0,0,316.22776601683796,316.22776601683796
0,543.29360531867155,316.22776601683796,859.52137133550946
157.0970528031373,426.32705452501375,473.32481881997523,742.55482054185165
217.78663543610222,181.43137988341269,534.01440145294021,497.65914590025068
243.14966404956587,683.7722339831621,559.3774300664038,1000
326.37190092535457,57.49994993177117,642.59966694219258,373.7277159486091
394.71473247711879,336.71328018031409,710.94249849395669,652.9410461971521
336.14572671567214,290.35564762148738,652.37349273251016,606.5834136383254
516.4525252874181,299.29499216992212,832.680291304256,615.52275818676003
350.72002863066348,484.39817977391579,666.94779464750138,800.62594579075369
490.33969448154096,531.30708869165517,806.56746049837886,847.53485470849307
114.11280120729086,0,430.34056722412879,316.22776601683796
310.07770165156933,683.7722339831621,626.30546766840735,1000
323.94583466365168,626.976707969328,640.17360068048959,943.20447398616591
588.17439835994207,0,904.40216437677998,316.22776601683796
