fingerprint=8370077585354516190
lower_0,lower_1,upper_0,upper_1
486.66255510308611,443.18129646014438,586.66255510308611,543.18129646014438
431.75356034446975,379.85539869706275,531.75356034446975,479.85539869706275
463.29239849466308,495.53124810148768,563.29239849466308,595.53124810148768
376.57198650754265,404.45232270356507,476.57198650754265,504.45232270356507
470.7811399982653,429.62103622321229,570.7811399982653,529.62103622321229
503.47143503560858,358.03534544070823,603.47143503560858,458.03534544070823
442.64260114568521,505.32682769086023,542.64260114568515,605.32682769086023
497.17528080038574,477.82742838441334,597.17528080038574,577.82742838441334
416.01565756980699,459.56669017178763,516.01565756980699,559.56669017178763
545.78313672974241,511.34569762814215,645.78313672974241,611.34569762814215
483.17321935774544,387.72151770799945,583.17321935774544,487.72151770799945
497.01890972187391,477.61140026685996,597.01890972187391,577.61140026685996
450.18178680879811,525.0645616669317,550.18178680879805,625.0645616669317
430.32028266296669,447.07621979411942,530.32028266296675,547.07621979411942
399.17963169346456,440.55498918670685,499.17963169346456,540.55498918670685
486.62193076449466,443.26804618116529,586.62193076449466,543.26804618116535
493.81333960327834,445.24013921714226,593.81333960327834,545.24013921714231
524.94039168640268,336.43129519218235,624.94039168640268,436.43129519218235
589.32584061117552,508.69666551942339,689.32584061117552,608.69666551942339
470.12251250752399,463.40749545998483,570.12251250752399,563.40749545998483
442.52965384078306,371.87065528076738,542.52965384078311,471.87065528076738
365.23897353716382,432.36697618248326,465.23897353716382,532.36697618248331
324.50718448296982,489.24893416772795,424.50718448296982,589.24893416772795
393.36462066686693,416.43746647975848,493.36462066686693,516.43746647975854
470.01849804196183,393.04617627229936,570.01849804196183,493.04617627229936
455.36515053766402,477.22466633422425,555.36515053766402,577.22466633422425
406.41264020478354,429.12908198592601,506.41264020478354,529.12908198592595
465.40073801121059,438.11466639299607,565.40073801121059,538.11466639299601
515.32209051057123,450.9241062501776,615.32209051057123,550.9241062501776
376.13110638886553,466.77774524739539,476.13110638886553,566.77774524739539
443.64605440096079,448.80255424438371,543.64605440096079,548.80255424438371
435.99535705867049,388.77547590514081,535.99535705867049,488.77547590514081
396.33444424109518,500.07066871427878,496.33444424109518,600.07066871427878
402.03547530563384,356.36487587104784,502.03547530563384,456.36487587104784
384.92467563218406,485.32377213998382,484.92467563218406,585.32377213998382
481.33134119310762,489.97616042518609,581.33134119310762,589.97616042518609
448.2861392496859,436.63673223022249,548.2861392496859,536.63673223022249
537.66857624536726,474.62921764048929,637.66857624536726,574.62921764048929
428.00548258432144,432.03626679156088,528.0054825843215,532.03626679156082
507.02297243853707,434.14688474102161,607.02297243853707,534.14688474102161
441.68404479080499,523.40529529344599,541.68404479080505,623.40529529344599
523.98231757949907,418.63486458949939,623.98231757949907,518.63486458949933
434.34655671421251,493.32530616004328,534.34655671421251,593.32530616004328
533.63045859848,509.71336463999739,633.63045859848,609.71336463999739
381.36111331476229,428.8197030741934,481.36111331476229,528.8197030741934
496.36411218510432,475.03256834139302,596.36411218510432,575.03256834139302
428.22349604354292,401.67509009452846,528.22349604354292,501.67509009452846
394.01319902456117,374.58217797413579,494.01319902456117,474.58217797413579
400.13930497081981,501.75804148705959,500.13930497081981,601.75804148705959
412.5243721378946,350.3962352846213,512.5243721378946,450.3962352846213
505.88673623017087,519.9623097258866,605.88673623017087,619.9623097258866
435.30835772665927,430.34929844616499,535.30835772665932,530.34929844616499
463.41485974385114,442.16056702159176,563.41485974385114,542.16056702159176
430.26338312861225,436.52792868747764,530.2633831286123,536.5279286874777
510.03727832621848,434.17363457205636,610.03727832621848,534.17363457205636
361.47063232497356,443.68431633015069,461.47063232497356,543.68431633015075
426.34989942787797,422.37434396778997,526.34989942787797,522.37434396778997
452.21345676095029,479.94357673473814,552.21345676095029,579.94357673473814
339.83975258453398,406.88482749301949,439.83975258453398,506.88482749301949
435.26446656709237,492.78193060242393,535.26446656709231,592.78193060242393
516.1840255124373,443.52176156657123,616.1840255124373,543.52176156657129
416.87249027086767,341.82365976390895,516.87249027086773,441.82365976390895
431.51025583107054,464.30915384783611,531.51025583107048,564.30915384783611
463.57769184628489,464.09324352998374,563.57769184628489,564.09324352998374
460.01996927691363,504.43712318757673,560.01996927691357,604.43712318757673
497.64570116650896,456.80841148461673,597.64570116650896,556.80841148461673
422.10488340954907,523.92040400269252,522.10488340954907,623.92040400269252
456.60883003289638,419.62023150589044,556.60883003289632,519.62023150589039
455.60886763511058,469.33405707896623,555.60886763511053,569.33405707896623
440.43175666171078,455.41934967178241,540.43175666171078,555.41934967178236
395.81768721027146,358.42146770073487,495.81768721027146,458.42146770073487
462.46841064367482,550.82160732968714,562.46841064367482,650.82160732968714
316.9044179855573,555.77340986881916,416.9044179855573,655.77340986881916
418.77207141199005,444.08596811030367,518.77207141199005,544.08596811030361
493.56941457377388,478.96182898034999,593.56941457377388,578.96182898034999
478.49158618801334,541.90215516915134,578.49158618801334,641.90215516915134
439.68161130257801,507.73803944475378,539.68161130257795,607.73803944475378
455.4816341877189,466.24908921718736,555.4816341877189,566.24908921718736
507.60503256490551,494.13803378336718,607.60503256490551,594.13803378336718
442.88780747608183,569.11986406428878,542.88780747608189,669.11986406428878
406.37980755139671,648.10691189760053,506.37980755139671,748.10691189760053
434.21589900383003,464.82630356222876,534.21589900383003,564.82630356222876
409.33953482273955,491.68744142754326,509.33953482273955,591.68744142754326
447.89348941291729,439.9773721579777,547.89348941291723,539.9773721579777
455.33386587532357,461.19123935877928,555.33386587532357,561.19123935877928
416.30342323369422,344.70507679072011,516.30342323369428,444.70507679072011
414.62381434762062,447.90230315304962,514.62381434762062,547.90230315304962
412.02384801075004,479.6070533818812,512.02384801075004,579.6070533818812
427.87636758780701,398.88765434001152,527.87636758780695,498.88765434001152
431.73334887938489,456.94366920269402,531.73334887938495,556.94366920269408
470.61914814344527,577.70404190785825,570.61914814344527,677.70404190785825
512.26522779887296,399.93026004155286,612.26522779887296,499.93026004155286
532.24839140323604,477.32608782038812,632.24839140323604,577.32608782038812
457.11695920980662,472.91925406037433,557.11695920980662,572.91925406037433
379.40733081648318,456.85749825468349,479.40733081648318,556.85749825468349
380.52750625604625,458.16063519567064,480.52750625604625,558.16063519567069
438.4186384055912,513.31410696466332,538.4186384055912,613.31410696466332
537.85900994253223,449.21906936630279,637.85900994253223,549.21906936630285
448.37338687522583,457.04715281681149,548.37338687522583,557.04715281681149
448.52556047090115,574.13729100060789,548.52556047090115,674.13729100060789
392.20198694684933,519.65763475394874,492.20198694684933,619.65763475394874
449.87961727412886,413.53825455826916,549.8796172741288,513.53825455826916
388.73239351441873,497.65969274820043,488.73239351441873,597.65969274820043
443.01627967989651,410.75056854256326,543.01627967989657,510.75056854256326
477.57913472622863,453.04938657037229,577.57913472622863,553.04938657037223
416.23344594793826,439.20375362975449,516.23344594793821,539.20375362975449
349.8631142565855,438.41632786496638,449.8631142565855,538.41632786496643
374.99489958358458,511.62137145614622,474.99489958358458,611.62137145614622
402.32639705253825,372.78703540908771,502.32639705253825,472.78703540908771
481.91288586735618,525.68181847102392,581.91288586735618,625.68181847102392
448.46308069555488,426.9818663487066,548.46308069555494,526.9818663487066
433.98612349625301,522.46415277238418,533.98612349625296,622.46415277238418
428.30676554676415,417.04995761773807,528.30676554676415,517.04995761773807
413.57333237782962,419.06615339539303,513.57333237782962,519.06615339539303
450.33871138905198,388.39650546588581,550.33871138905192,488.39650546588581
483.07392716121558,499.22346774808682,583.07392716121558,599.22346774808682
500.87954100118475,426.03952040849413,600.87954100118475,526.03952040849413
472.18711109847743,493.22846590841971,572.18711109847743,593.22846590841971
387.13196253213334,413.95326813350835,487.13196253213334,513.95326813350835
363.97678813253731,334.00326748635587,463.97678813253731,434.00326748635587
538.56470271793864,454.75115107843902,638.56470271793864,554.75115107843908
384.38764394263933,362.39919870161657,484.38764394263933,462.39919870161657
525.21148974028472,442.85900215961505,625.21148974028472,542.8590021596151
523.52530040334238,433.99060994381063,623.52530040334238,533.99060994381057
515.84169111555002,441.11217391562951,615.84169111555002,541.11217391562946
441.91674651047362,421.0609066311921,541.91674651047356,521.0609066311921
378.78082616566553,550.99754762043756,478.78082616566553,650.99754762043756
523.98567502278866,487.99916646942017,623.98567502278866,587.99916646942017
367.25335818088905,401.58081616061708,467.25335818088905,501.58081616061708
548.26469510534366,454.40378132512967,648.26469510534366,554.40378132512967
533.60853760545501,426.96148452203641,633.60853760545501,526.96148452203647
426.36003772696216,466.22181919247873,526.36003772696222,566.22181919247873
422.77385489782944,425.39733023228496,522.77385489782944,525.39733023228496
431.79670284970479,480.16744822670512,531.79670284970484,580.16744822670512
437.89341995388935,351.94479343103535,537.89341995388941,451.94479343103535
431.36219119899721,335.248471270697,531.36219119899715,435.248471270697
391.53706451819721,489.44185904841038,491.53706451819721,589.44185904841038
374.86731462363196,478.11180021586563,474.86731462363196,578.11180021586563
375.09210400474024,435.40576857645982,475.09210400474024,535.40576857645988
300.38416879176447,426.02143341444787,400.38416879176447,526.02143341444787
561.73481192568966,517.30376709095412,661.73481192568966,617.30376709095412
431.76106883018065,467.29471618331081,531.76106883018065,567.29471618331081
524.67374880171781,428.80492355781161,624.67374880171781,528.80492355781166
504.06080551647119,439.19097882609117,604.06080551647119,539.19097882609117
502.08478244532955,558.10518815076352,602.08478244532955,658.10518815076352
391.94177205701084,557.60926551331568,491.94177205701084,657.60926551331568
483.08375857718738,384.63612664975892,583.08375857718738,484.63612664975892
463.99219655986076,558.27776553964691,563.99219655986076,658.27776553964691
462.51290275144322,469.02283352073016,562.51290275144322,569.02283352073016
469.80573605471909,454.77007595544052,569.80573605471909,554.77007595544046
489.91178592016877,460.13377225281505,589.91178592016877,560.13377225281511
427.71022213821567,446.1404839822801,527.71022213821561,546.1404839822801
460.57308469203167,380.58905890961393,560.57308469203167,480.58905890961393
358.14509017220291,447.06599815845573,458.14509017220291,547.06599815845573
419.64253025187509,404.54333563543111,519.64253025187509,504.54333563543111
461.92864185351743,530.51394346420011,561.92864185351743,630.51394346420011
400.96012397041284,374.7539714622751,500.96012397041284,474.7539714622751
384.97906673534766,474.83153161293706,484.97906673534766,574.83153161293706
444.22430444035354,547.35923068336558,544.22430444035354,647.35923068336558
492.56720381072682,547.75475957107813,592.56720381072682,647.75475957107813
560.01305137397173,423.04905901236316,660.01305137397173,523.04905901236316
466.24620925145393,471.74571230909419,566.24620925145393,571.74571230909419
502.97930705601721,394.99878012847745,602.97930705601721,494.99878012847745
508.23573428383042,497.12579719282303,608.23573428383042,597.12579719282303
372.99360275411721,454.78088783860193,472.99360275411721,554.78088783860198
439.12322229726749,459.55805823692322,539.12322229726749,559.55805823692322
404.75608978413436,523.96412927227766,504.75608978413436,623.96412927227766
421.97964449159417,407.07119823061487,521.97964449159417,507.07119823061487
438.98051559800359,433.59642249364907,538.98051559800365,533.59642249364902
479.54196017399931,472.19923810427497,579.54196017399931,572.19923810427497
420.66576302248257,483.70698154980687,520.66576302248257,583.70698154980687
369.67664661733136,423.82913675299665,469.67664661733136,523.82913675299665
416.77617035933821,374.14181211290912,516.77617035933827,474.14181211290912
483.89544194350924,436.54726894517728,583.89544194350924,536.54726894517728
435.18437373058401,574.09330783968051,535.18437373058396,674.09330783968051
519.35858979946886,391.40246211754607,619.35858979946886,491.40246211754607
417.34788059824882,410.4954503198316,517.34788059824882,510.4954503198316
493.32980449090121,481.04540884484152,593.32980449090121,581.04540884484152
408.73855714664649,403.79028974775019,508.73855714664649,503.79028974775019
441.59266090603518,533.07911476270283,541.59266090603523,633.07911476270283
438.83968271176587,411.92605900004105,538.83968271176582,511.92605900004105
533.8261679731736,477.13691216248344,633.8261679731736,577.13691216248344
554.58080253714195,443.27430885233031,654.58080253714195,543.27430885233025
445.8570840605916,439.65613745909883,545.85708406059166,539.65613745909877
458.56033813017137,438.84542192368167,558.56033813017143,538.84542192368167
512.52703082637663,414.80498595806046,612.52703082637663,514.80498595806046
493.14431276107325,420.28704002552661,593.14431276107325,520.28704002552661
365.27884534425959,350.28027711285438,465.27884534425959,450.28027711285438
449.07580456517366,402.87726952641663,549.07580456517371,502.87726952641663
423.45220422345153,452.19140542706253,523.45220422345153,552.19140542706259
417.46269840645215,442.60441575325603,517.46269840645209,542.60441575325603
409.42218052159433,529.46621943765331,509.42218052159433,629.46621943765331
484.96151879128615,454.56595131265902,584.96151879128615,554.56595131265908
505.45615678605918,590.56236840560359,605.45615678605918,690.56236840560359
471.65551696598345,432.11504450413372,571.65551696598345,532.11504450413372
399.8045252790717,478.04522712625476,499.8045252790717,578.04522712625476
365.4332347495826,468.17379282558727,465.4332347495826,568.17379282558727
465.95574700452789,322.6398034915112,565.95574700452789,422.6398034915112
372.51152141771604,469.69577985622379,472.51152141771604,569.69577985622379
461.21800630940652,506.68239331221889,561.21800630940652,606.68239331221889
526.36011042223504,413.31807590841908,626.36011042223504,513.31807590841913
424.14787485900752,464.49202175314497,524.14787485900752,564.49202175314497
441.96171337109263,456.09878164371548,541.96171337109263,556.09878164371548
473.79815932031306,511.62604882762457,573.79815932031306,611.62604882762457
421.42476364903507,479.50694566975244,521.42476364903507,579.50694566975244
403.64316586465253,439.82204436430175,503.64316586465253,539.82204436430175
411.07082621883166,399.57276061356936,511.07082621883166,499.57276061356936
517.71608724699047,408.79554249925133,617.71608724699047,508.79554249925133
471.09047614800954,462.71352758915373,571.09047614800954,562.71352758915373
412.5451604153094,478.87111833397489,512.5451604153094,578.87111833397489
451.39835355073893,441.30946670791553,551.39835355073888,541.30946670791559
530.07818215556938,452.10183791547286,630.07818215556938,552.10183791547286
424.11836877815563,480.82745871940824,524.11836877815563,580.82745871940824
506.52966452375983,446.38862764711843,606.52966452375983,546.38862764711848
446.38050111515713,459.86953486119421,546.38050111515713,559.86953486119421
435.75766650360879,415.23664758409416,535.75766650360879,515.23664758409416
479.08717071836702,421.97812457765025,579.08717071836702,521.97812457765031
407.34880603669978,432.33855987396248,507.34880603669978,532.33855987396248
480.55770695506556,404.24165382804154,580.55770695506556,504.24165382804154
365.11443386785351,461.36776502717106,465.11443386785351,561.36776502717112
400.76103877422156,420.63393543194951,500.76103877422156,520.63393543194957
433.02025997615118,496.54172093994498,533.02025997615124,596.54172093994498
547.37664700424625,484.05055370729337,647.37664700424625,584.05055370729337
421.73279178006982,481.02532078822298,521.73279178006987,581.02532078822298
435.5297207970159,403.49637279611733,535.5297207970159,503.49637279611733
518.7531922861624,460.71195276907105,618.7531922861624,560.7119527690711
530.42513655953985,448.18125687223346,630.42513655953985,548.18125687223346
383.38320701512976,458.12277929337387,483.38320701512976,558.12277929337392
371.06986649259426,419.6844323846442,471.06986649259426,519.6844323846442
493.87787178043209,451.35976731168125,593.87787178043209,551.35976731168125
522.44547629298086,433.73726079420629,622.44547629298086,533.73726079420635
433.83688253340392,450.57172108415995,533.83688253340392,550.57172108415989
513.63284562245713,587.59013591976714,613.63284562245713,687.59013591976714
493.98461063597938,456.01831674404548,593.98461063597938,556.01831674404548
509.13795282862293,427.50720313566205,609.13795282862293,527.50720313566205
424.05628304463499,453.80780738154135,524.05628304463494,553.80780738154135
425.36892900196915,359.06055810491796,525.36892900196915,459.06055810491796
437.56136510586003,482.07367701175076,537.56136510585998,582.07367701175076
443.4773411657776,464.4409014684461,543.4773411657776,564.4409014684461
413.89193792150593,508.91061441710292,513.89193792150593,608.91061441710292
529.20108315253265,455.88453033720475,629.20108315253265,555.88453033720475
446.68521048672005,508.71287490885766,546.68521048672005,608.71287490885766
362.17990426023516,463.11452092711522,462.17990426023516,563.11452092711522
457.61170389159429,504.35721013182297,557.61170389159429,604.35721013182297
409.90676981189563,474.31741126446389,509.90676981189563,574.31741126446389
423.13274324428346,415.73470998010436,523.13274324428346,515.7347099801043
464.71069742752957,486.99920193479636,564.71069742752957,586.99920193479636
395.16576226564973,515.05333556413655,495.16576226564973,615.05333556413655
421.44036681518145,436.85346727574853,521.44036681518151,536.85346727574847
505.39711326820213,399.05421795766489,605.39711326820213,499.05421795766489
385.54468787447627,482.69247006514229,485.54468787447627,582.69247006514229
399.1564004670887,483.4625203671369,499.1564004670887,583.4625203671369
490.79187777934692,451.27327173348522,590.79187777934692,551.27327173348522
438.95042132327598,408.3534607768982,538.95042132327603,508.3534607768982
336.74296650983206,475.14854847937386,436.74296650983206,575.14854847937386
436.48369706688277,515.23203229970773,536.48369706688277,615.23203229970773
405.45323693505964,373.96534399284286,505.45323693505964,473.96534399284286
431.77256533964072,517.14147559713808,531.77256533964078,617.14147559713808
476.32446108705813,439.7614219462526,576.32446108705813,539.76142194625254
519.09203842728562,472.35301817459629,619.09203842728562,572.35301817459629
504.85425479126491,464.18537072905497,604.85425479126491,564.18537072905497
462.94823285332575,437.65742093402514,562.94823285332575,537.65742093402514
457.56179032389588,459.04852609638147,557.56179032389582,559.04852609638147
482.01787202957723,438.59066720923789,582.01787202957723,538.59066720923784
493.11024453980326,404.34222505526964,593.11024453980326,504.34222505526964
415.27938841391745,490.25688211063311,515.27938841391745,590.25688211063311
427.14893050433579,391.87718506835421,527.14893050433579,491.87718506835421
392.61770325599031,546.47933238140979,492.61770325599031,646.47933238140979
455.71856746141293,462.15621729941972,555.71856746141293,562.15621729941972
426.12025326209391,415.27098683510246,526.12025326209391,515.27098683510246
511.61399952109025,414.12980890035863,611.61399952109025,514.12980890035863
503.60745945179769,407.50388534206684,603.60745945179769,507.50388534206684
423.65393247439084,415.71146487554643,523.65393247439079,515.71146487554643
506.70729918826726,412.08560659824752,606.70729918826726,512.08560659824752
475.31763795532424,451.25235493346179,575.31763795532424,551.25235493346179
401.18396733195175,464.67638621979881,501.18396733195175,564.67638621979881
418.11446828242845,432.93940107517091,518.11446828242845,532.93940107517096
410.09510669415874,455.04629113903786,510.09510669415874,555.04629113903786
456.33222862509751,467.99100537547224,556.33222862509751,567.99100537547224
435.59693226378329,429.67998283732788,535.59693226378329,529.67998283732788
463.23739362346851,417.76102342023171,563.23739362346851,517.76102342023171
445.20628963483705,368.15704878487588,545.20628963483705,468.15704878487588
437.55643780229303,482.92786903025262,537.55643780229298,582.92786903025262
437.18573256722226,441.61483997948272,537.1857325672222,541.61483997948267
505.96724519676991,325.96320010120854,605.96724519676991,425.96320010120854
359.35565736460285,521.58819998649801,459.35565736460285,621.58819998649801
410.0562955018807,468.48693933537288,510.0562955018807,568.48693933537288
467.98467427137973,398.79517937977732,567.98467427137973,498.79517937977732
469.15168599214883,391.74054880243472,569.15168599214883,491.74054880243472
418.01998651768412,512.13475340110779,518.01998651768417,612.13475340110779
411.12767498209911,518.52169949451502,511.12767498209911,618.52169949451502
469.28546392603607,441.01787591772478,569.28546392603607,541.01787591772472
453.04818682547165,415.00424893919421,553.0481868254717,515.00424893919421
367.83820542078126,490.92164031098537,467.83820542078126,590.92164031098537
404.59041524359066,526.05728465645416,504.59041524359066,626.05728465645416
462.09574107363915,414.60031615925942,562.09574107363915,514.60031615925936
434.22592010858102,530.09465079683298,534.22592010858102,630.09465079683298
505.59783096230558,435.54448304886523,605.59783096230558,535.54448304886523
506.67913461235935,503.96730271904096,606.67913461235935,603.96730271904096
386.41981904821409,404.8246522876338,486.41981904821409,504.8246522876338
513.10401099768831,362.52402439793048,613.10401099768831,462.52402439793048
496.90396964516788,406.72600461983086,596.90396964516788,506.72600461983086
414.53726004547821,445.12884267847767,514.53726004547821,545.12884267847767
467.14596837872227,419.12108599928411,567.14596837872227,519.12108599928411
466.23870014394652,358.27708224714314,566.23870014394652,458.27708224714314
334.72713455430147,393.83671892120805,434.72713455430147,493.83671892120805
521.58800756803066,400.50226514767633,621.58800756803066,500.50226514767633
443.59763745661297,438.94388618244705,543.59763745661303,538.94388618244705
478.03966433910443,502.50275775821615,578.03966433910443,602.50275775821615
490.18722078415806,447.60200100548212,590.18722078415806,547.60200100548218
366.20877129509472,383.8699699150884,466.20877129509472,483.8699699150884
404.90563407540208,407.24301015469086,504.90563407540208,507.24301015469086
477.20958726540164,476.95413104883221,577.20958726540164,576.95413104883221
375.13136049968176,431.26137557260643,475.13136049968176,531.26137557260643
465.6469052725148,498.6861472223693,565.6469052725148,598.6861472223693
377.83454960682394,334.97507422653007,477.83454960682394,434.97507422653007
432.160262747145,423.59092001929821,532.160262747145,523.59092001929821
441.87607447970453,499.30846447367264,541.87607447970458,599.30846447367264
502.14802200288477,340.18359009703198,602.14802200288477,440.18359009703198
428.67972125567923,557.98004148958012,528.67972125567917,657.98004148958012
456.66998115779518,407.02869435628406,556.66998115779518,507.02869435628406
375.62459942712832,419.52632213291702,475.62459942712832,519.52632213291702
448.86748828429444,401.61974081426837,548.8674882842945,501.61974081426837
376.8670622451595,434.09242829478421,476.8670622451595,534.09242829478421
485.2539725489911,374.71362791505499,585.2539725489911,474.71362791505499
413.05866452818952,293.84747970884155,513.05866452818952,393.84747970884155
423.29179353349224,391.40753295333462,523.29179353349218,491.40753295333462
468.56730557796413,432.54711586751927,568.56730557796413,532.54711586751932
486.98776995122921,498.95405090364102,586.98776995122921,598.95405090364102
386.28616662040122,375.10917312560139,486.28616662040122,475.10917312560139
471.38004666120139,470.53046231477811,571.38004666120139,570.53046231477811
397.34680509117533,380.8304879815239,497.34680509117533,480.8304879815239
413.00390517825491,499.43732830129807,513.00390517825485,599.43732830129807
450.6778730719069,350.34013376128695,550.6778730719069,450.34013376128695
401.6304476669157,464.85580582755642,501.6304476669157,564.85580582755642
455.22974282713864,459.52404955594938,555.22974282713858,559.52404955594943
439.7567873235717,445.65705874137723,539.75678732357164,545.65705874137723
419.09944146327393,490.45262437510439,519.09944146327393,590.45262437510439
463.32605363405548,522.37224961678146,563.32605363405548,622.37224961678146
508.66323991578997,461.77595307499053,608.66323991578997,561.77595307499053
367.12539256667912,396.77357835678282,467.12539256667912,496.77357835678282
448.91967240336493,419.52036004179774,548.91967240336498,519.52036004179774
471.47129472424479,466.45531556022638,571.47129472424479,566.45531556022638
516.15270083096084,533.23332993291672,616.15270083096084,633.23332993291672
473.71836345013969,453.59760846439804,573.71836345013969,553.59760846439804
530.86915550179924,452.65066719955854,630.86915550179924,552.65066719955848
409.05596006851709,434.55562635233417,509.05596006851709,534.55562635233423
416.66131933337255,466.11190068802352,516.6613193333726,566.11190068802352
478.90750839297732,470.51151784955618,578.90750839297732,570.51151784955618
481.31603533279031,487.10765652334783,581.31603533279031,587.10765652334783
532.79997988712739,493.74287721032874,632.79997988712739,593.74287721032874
426.55971839819705,421.80914915276071,526.55971839819699,521.80914915276071
472.34157856833747,436.79119182668643,572.34157856833747,536.79119182668637
491.73543223567378,379.14766164541851,591.73543223567378,479.14766164541851
465.93098178539481,522.97981257338517,565.93098178539481,622.97981257338517
549.00705099741197,471.90232697502813,649.00705099741197,571.90232697502813
444.02629067716686,412.12690562728932,544.0262906771668,512.12690562728926
502.33475065674122,454.77963548167151,602.33475065674122,554.77963548167145
494.16962993617119,411.64364359910655,594.16962993617119,511.64364359910655
461.19363249042021,519.20801223674994,561.19363249042021,619.20801223674994
422.44056786212872,493.47778386132381,522.44056786212877,593.47778386132381
449.2510903889696,470.07991030057394,549.2510903889696,570.07991030057394
373.5721861981807,515.64587673246683,473.5721861981807,615.64587673246683
504.77545981237142,376.83717076814025,604.77545981237142,476.83717076814025
440.22024988044586,556.09816485075669,540.22024988044586,656.09816485075669
420.19381520986826,415.52984659060536,520.19381520986826,515.5298465906053
426.59389114448885,475.02382442447333,526.59389114448891,575.02382442447333
389.00724094314609,424.13143394580845,489.00724094314609,524.13143394580845
447.02021931620698,461.49470543132043,547.02021931620698,561.49470543132043
443.59611060248363,393.1648568880679,543.59611060248358,493.1648568880679
474.35456249575009,405.55943973331568,574.35456249575009,505.55943973331568
610.95451107829069,410.59596799811197,710.95451107829069,510.59596799811197
517.510111953565,491.35423512157445,617.510111953565,591.35423512157445
486.54855299055032,456.27577082478075,586.54855299055032,556.27577082478069
484.85051288596208,500.58088728314362,584.85051288596208,600.58088728314362
568.73144249362099,371.99115572548442,668.73144249362099,471.99115572548442
402.81089015261642,441.49812407394171,502.81089015261642,541.49812407394165
525.45897684806152,502.98086657567421,625.45897684806152,602.98086657567421
419.71520526839248,459.5679779799699,519.71520526839254,559.5679779799699
438.26666001360837,434.55344026249708,538.26666001360832,534.55344026249713
